arm,stage,step,field,n,mean,min,max
P,C_NO_H,184,CE_gradient_norm,46,0.0033009609817426003,0.0005063415155746043,0.009117419831454754
P,C_NO_H,184,U_kl,48,0.002544620474509429,0.0010470929555594921,0.005458049010485411
P,C_NO_H,184,clipped_grad_norm,48,0.003453588181097681,0.0005491967312991619,0.009072820656001568
P,C_NO_H,184,fit_ce,48,0.0002936630833877037,3.5189899790566415e-05,0.0013858260354027152
P,C_NO_H,184,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,184,grad_norm,48,0.003453588158057149,0.000549196673091501,0.009072820656001568
P,C_NO_H,184,native_ce,48,0.0002795799448449543,3.364016811246984e-05,0.0012480492005124688
P,C_NO_H,184,update_norm,48,0.016640559799270704,0.005239072721451521,0.035370416939258575
P,C_NO_H,184,weighted_U_gradient_norm,48,0.0013123007223233192,0.0002778083726298064,0.00388845126144588
P,C_NO_H,184,weighted_fit_gradient_norm,48,0.002751668408260836,0.0003381397109478712,0.01080064382404089
P,C_NO_H,184,weighted_native_gradient_norm,48,0.0016668203582715553,0.0003338741371408105,0.005273133981972933
P,C_NO_H,185,CE_U_cosine,46,-0.1465019497761694,-0.5186445103502869,0.07212924631717742
P,C_NO_H,185,CE_gradient_norm,46,0.00340265854965369,0.0005651515093632042,0.013471824117004871
P,C_NO_H,185,U_kl,48,0.002543622935869886,0.0010508454870432615,0.005432371981441975
P,C_NO_H,185,clipped_grad_norm,48,0.0035793624786795895,0.0006169801927171648,0.01346967089921236
P,C_NO_H,185,fit_ce,48,0.0002963627603852122,3.356856541358866e-05,0.0014561002608388662
P,C_NO_H,185,fit_index,48,2.6875,1,4
P,C_NO_H,185,grad_norm,48,0.0035793624617023547,0.0006169801927171648,0.01346967089921236
P,C_NO_H,185,native_ce,48,0.00027845607314702647,3.368784746271558e-05,0.001241639954969287
P,C_NO_H,185,update_norm,48,0.016628244464906555,0.0051541803404688835,0.035499438643455505
P,C_NO_H,185,weighted_U_gradient_norm,48,0.001342745749449629,0.00026006149710156024,0.0037657564971596003
P,C_NO_H,185,weighted_fit_gradient_norm,48,0.002713889208583472,0.00025727564934641123,0.010317180305719376
P,C_NO_H,185,weighted_native_gradient_norm,48,0.0016868309248820879,0.00033813557820394635,0.006017571780830622
P,C_NO_H,186,CE_U_cosine,46,-0.14378637913128223,-0.4602625142124285,0.06108252310180042
P,C_NO_H,186,CE_gradient_norm,46,0.003738083189565931,0.000833930738735944,0.029193872585892677
P,C_NO_H,186,U_kl,48,0.002541723459823212,0.001054889871738851,0.005391872487962246
P,C_NO_H,186,clipped_grad_norm,48,0.003885784039691013,0.0007907159742899239,0.02910141460597515
P,C_NO_H,186,fit_ce,48,0.00029121427382960974,4.293811434763484e-05,0.0016178067307919264
P,C_NO_H,186,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,186,grad_norm,48,0.0038857840530302687,0.0007907160324975848,0.02910141460597515
P,C_NO_H,186,native_ce,48,0.0002772942989395233,3.3878568501677364e-05,0.0012311857426539063
P,C_NO_H,186,update_norm,48,0.016621392356076587,0.005158065818250179,0.035781875252723694
P,C_NO_H,186,weighted_U_gradient_norm,48,0.0012937110386701534,0.0002600467123556882,0.0034019940067082644
P,C_NO_H,186,weighted_fit_gradient_norm,48,0.002895691491479132,0.0007017349707894027,0.025282887741923332
P,C_NO_H,186,weighted_native_gradient_norm,48,0.001675959201141571,0.00033734162570908666,0.006332998163998127
P,C_NO_H,187,CE_U_cosine,46,-0.12196727696628801,-0.4438071314771522,0.16630247281088303
P,C_NO_H,187,CE_gradient_norm,46,0.0033343032068249,0.0008339093765243888,0.01126918476074934
P,C_NO_H,187,U_kl,48,0.0025450057388904193,0.0010649764444679022,0.0053867134265601635
P,C_NO_H,187,clipped_grad_norm,48,0.0035692959160466367,0.0008122742874547839,0.011292694136500359
P,C_NO_H,187,fit_ce,48,0.00029372661068312783,7.323068712139502e-05,0.0011897721560671926
P,C_NO_H,187,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,187,grad_norm,48,0.0035692958833048274,0.0008122743456624448,0.011292694136500359
P,C_NO_H,187,native_ce,48,0.00027582598045228224,3.378320616320707e-05,0.0012280498631298542
P,C_NO_H,187,update_norm,48,0.01663341074405859,0.005541733931750059,0.035703953355550766
P,C_NO_H,187,weighted_U_gradient_norm,48,0.0013636622700990604,0.00022658942907582968,0.004541703499853611
P,C_NO_H,187,weighted_fit_gradient_norm,48,0.002632421374679931,0.0006503190961666405,0.008321315981447697
P,C_NO_H,187,weighted_native_gradient_norm,48,0.001595138033129236,0.0003402278816793114,0.005452887155115604
P,C_NO_H,188,CE_U_cosine,46,-0.14058143276928564,-0.45253518971451273,0.08667195471742056
P,C_NO_H,188,CE_gradient_norm,46,0.003549066853061642,0.0005082959542050958,0.012006615288555622
P,C_NO_H,188,U_kl,48,0.0025432662296225317,0.001067482284270227,0.005350208841264248
P,C_NO_H,188,clipped_grad_norm,48,0.0037057822422260265,0.0005362262600101531,0.011896572075784206
P,C_NO_H,188,fit_ce,48,0.000288988545586714,3.542830381775275e-05,0.00135413883253932
P,C_NO_H,188,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,188,grad_norm,48,0.003705782237375388,0.0005362262600101531,0.011896573007106781
P,C_NO_H,188,native_ce,48,0.00027453750468945753,3.3687843824736774e-05,0.0012195715680718422
P,C_NO_H,188,update_norm,48,0.01662375395729517,0.005357283167541027,0.03590112924575806
P,C_NO_H,188,weighted_U_gradient_norm,48,0.0012879482992502744,0.0002368031273363158,0.004056410398334265
P,C_NO_H,188,weighted_fit_gradient_norm,48,0.0028718270101914336,0.0003185993991792202,0.011333642527461052
P,C_NO_H,188,weighted_native_gradient_norm,48,0.001694834122948426,0.00033664010697975755,0.009021422825753689
P,C_NO_H,189,CE_U_cosine,46,-0.1304218593673196,-0.42269934203435966,0.10765719438567821
P,C_NO_H,189,CE_gradient_norm,46,0.003247725845658747,0.0005929991602897644,0.009065916761755943
P,C_NO_H,189,U_kl,48,0.0025409456526782983,0.0010737610282376409,0.005327349063009024
P,C_NO_H,189,clipped_grad_norm,48,0.003431605866353493,0.0006138233002275229,0.009082136675715446
P,C_NO_H,189,fit_ce,48,0.000291086295722683,3.3616241125855595e-05,0.0014174513053148985
P,C_NO_H,189,fit_index,48,2.6875,1,4
P,C_NO_H,189,grad_norm,48,0.003431605863928174,0.0006138233002275229,0.009082136675715446
P,C_NO_H,189,native_ce,48,0.00027348562692471506,3.37593664880842e-05,0.0012126093497499824
P,C_NO_H,189,update_norm,48,0.016626386825616162,0.005282815545797348,0.03603648766875267
P,C_NO_H,189,weighted_U_gradient_norm,48,0.0012763898503180826,0.0002302556240465492,0.004101674072444439
P,C_NO_H,189,weighted_fit_gradient_norm,48,0.0027010147568944376,0.00028423150070011616,0.009359950199723244
P,C_NO_H,189,weighted_native_gradient_norm,48,0.0017027982721629087,0.0003453801618888974,0.008967091329395771
P,C_NO_H,190,CE_U_cosine,46,-0.14075223973625417,-0.5041526580247195,0.14772373806069505
P,C_NO_H,190,CE_gradient_norm,46,0.003697473064834333,0.0008364459499716759,0.018670599907636642
P,C_NO_H,190,U_kl,48,0.002538150583859533,0.0010849175741896033,0.0052969446405768394
P,C_NO_H,190,clipped_grad_norm,48,0.0038355696209085486,0.0007800550665706396,0.018755752593278885
P,C_NO_H,190,fit_ce,48,0.0002858918186727048,4.2675867007346824e-05,0.0015810540644451976
P,C_NO_H,190,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,190,grad_norm,48,0.003835569652437698,0.0007800550665706396,0.018755752593278885
P,C_NO_H,190,native_ce,48,0.0002725059491694992,3.3902408176800236e-05,0.0012049562064930797
P,C_NO_H,190,update_norm,48,0.01662700511709166,0.00528204720467329,0.03634088113903999
P,C_NO_H,190,weighted_U_gradient_norm,48,0.0013012079252803233,0.0003170190320815891,0.004125292878597975
P,C_NO_H,190,weighted_fit_gradient_norm,48,0.0028064806089484287,0.0006851893267594278,0.011117031797766685
P,C_NO_H,190,weighted_native_gradient_norm,48,0.0017636247788080557,0.00034073423012159765,0.009056342765688896
P,C_NO_H,191,CE_U_cosine,46,-0.12557885002452066,-0.4820247492710405,0.15572764979031412
P,C_NO_H,191,CE_gradient_norm,46,0.0034431808858441755,0.0008817025809548795,0.01278652809560299
P,C_NO_H,191,U_kl,48,0.002536597358509122,0.0010878995526582003,0.005271510686725378
P,C_NO_H,191,clipped_grad_norm,48,0.0035566548940551,0.0008505437872372568,0.012876132503151894
P,C_NO_H,191,fit_ce,48,0.0002883138868128299,7.221088890219107e-05,0.0011590990470722318
P,C_NO_H,191,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,191,grad_norm,48,0.003556654940136165,0.0008505437872372568,0.012876133434474468
P,C_NO_H,191,native_ce,48,0.00027092966881051933,3.356864181114361e-05,0.0011979141272604465
P,C_NO_H,191,update_norm,48,0.01664575026370585,0.005656968802213669,0.03626519814133644
P,C_NO_H,191,weighted_U_gradient_norm,48,0.0011960314441239461,0.0003508006047923118,0.003693509614095092
P,C_NO_H,191,weighted_fit_gradient_norm,48,0.0027499107466913606,0.0006469595246016979,0.011804611422121525
P,C_NO_H,191,weighted_native_gradient_norm,48,0.0016225943636527518,0.000341629987815395,0.006103984080255032
P,C_NO_H,192,CE_U_cosine,46,-0.14193330849299404,-0.4612246750070067,0.11625651519820307
P,C_NO_H,192,CE_gradient_norm,46,0.003400846166819658,0.0005468783201649785,0.012149190530180931
P,C_NO_H,192,U_kl,48,0.002537289857476329,0.0011016475036740303,0.0052659278735518456
P,C_NO_H,192,clipped_grad_norm,48,0.0035448620862249904,0.0005985928000882268,0.012178212404251099
P,C_NO_H,192,fit_ce,48,0.00028339440806727606,3.566671148291789e-05,0.0013201371766626835
P,C_NO_H,192,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,192,grad_norm,48,0.0035448621201794595,0.0005985928000882268,0.012178213335573673
P,C_NO_H,192,native_ce,48,0.00026943329567075125,3.3687843824736774e-05,0.0011905413120985031
P,C_NO_H,192,update_norm,48,0.016644363844534382,0.005487171933054924,0.03649534657597542
P,C_NO_H,192,weighted_U_gradient_norm,48,0.0012856121781320933,0.0003807696048170328,0.00440269336104393
P,C_NO_H,192,weighted_fit_gradient_norm,48,0.0027413112511567306,0.00036255293525755405,0.012256091460585594
P,C_NO_H,192,weighted_native_gradient_norm,48,0.0015906531122406402,0.0003507705114316195,0.0054642921313643456
P,C_NO_H,193,CE_U_cosine,46,-0.13387710018750337,-0.45072791665446654,0.1538469990384292
P,C_NO_H,193,CE_gradient_norm,46,0.0033572497651102426,0.0005855450872331858,0.013200590386986732
P,C_NO_H,193,U_kl,48,0.0025361647712998092,0.001095805549994111,0.005235997494310141
P,C_NO_H,193,clipped_grad_norm,48,0.0034983406912942883,0.0006085114437155426,0.013201621361076832
P,C_NO_H,193,fit_ce,48,0.0002855773973351461,3.361623384989798e-05,0.001384781557135284
P,C_NO_H,193,fit_index,48,2.6875,1,4
P,C_NO_H,193,grad_norm,48,0.003498340664615777,0.0006085114437155426,0.013201620429754257
P,C_NO_H,193,native_ce,48,0.00026826097814591776,3.3783209801185876e-05,0.0011838144855573773
P,C_NO_H,193,update_norm,48,0.016647156939143315,0.0054152063094079494,0.03669920191168785
P,C_NO_H,193,weighted_U_gradient_norm,48,0.0012712596441512385,0.0003568320535123348,0.003068622201681137
P,C_NO_H,193,weighted_fit_gradient_norm,48,0.0026696271900921906,0.000273361976724118,0.009735776111483574
P,C_NO_H,193,weighted_native_gradient_norm,48,0.001566294822623604,0.00034126677201129496,0.005877802614122629
P,C_NO_H,194,CE_U_cosine,46,-0.15365459655835495,-0.4267581813211334,0.06867144037918357
P,C_NO_H,194,CE_gradient_norm,46,0.003243457291872524,0.0008560250862501562,0.011436831206083298
P,C_NO_H,194,U_kl,48,0.0025381326874291212,0.0010897908359766006,0.005224836990237236
P,C_NO_H,194,clipped_grad_norm,48,0.0034029970750755942,0.0007942961528897285,0.01137650664895773
P,C_NO_H,194,fit_ce,48,0.0002800744207434036,4.2914263758575544e-05,0.001543805468827486
P,C_NO_H,194,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,194,grad_norm,48,0.0034029970362704867,0.0007942961528897285,0.011376505717635155
P,C_NO_H,194,native_ce,48,0.0002671610410137267,3.359247784828767e-05,0.0011768308468163013
P,C_NO_H,194,update_norm,48,0.01664923511755963,0.005422583781182766,0.03711073845624924
P,C_NO_H,194,weighted_U_gradient_norm,48,0.0012891321215041291,0.00042845209827646613,0.004060037899762392
P,C_NO_H,194,weighted_fit_gradient_norm,48,0.002498250102992946,0.0007155699422582984,0.00802199263125658
P,C_NO_H,194,weighted_native_gradient_norm,48,0.0016044374472888496,0.0003501408500596881,0.005546533968299627
P,C_NO_H,195,CE_U_cosine,46,-0.125899160957929,-0.4597354925028773,0.06739898239027002
P,C_NO_H,195,CE_gradient_norm,46,0.0035008556328450695,0.0008047164301387966,0.012089822441339493
P,C_NO_H,195,U_kl,48,0.0025407885332242586,0.0010849677491933107,0.005206897854804993
P,C_NO_H,195,clipped_grad_norm,48,0.003610226083158826,0.0007898412877693772,0.012136406265199184
P,C_NO_H,195,fit_ce,48,0.0002830319417626015,7.198575622169301e-05,0.0011311775306239724
P,C_NO_H,195,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,195,grad_norm,48,0.0036102261268145717,0.0007898412877693772,0.012136406265199184
P,C_NO_H,195,native_ce,48,0.00026611011344357394,3.3711683499859646e-05,0.0011712879640981555
P,C_NO_H,195,update_norm,48,0.016671838122420013,0.005783967208117247,0.037089474499225616
P,C_NO_H,195,weighted_U_gradient_norm,48,0.0012325682582741138,0.00037529412657022476,0.0034722727723419666
P,C_NO_H,195,weighted_fit_gradient_norm,48,0.002718430653961453,0.000646169122774154,0.008505362085998058
P,C_NO_H,195,weighted_native_gradient_norm,48,0.001607942516178203,0.0003537705051712692,0.006146813742816448
P,C_NO_H,196,CE_U_cosine,46,-0.15717719721375684,-0.45671644280449786,0.08718981426424625
P,C_NO_H,196,CE_gradient_norm,46,0.003305701665458796,0.0005423313705250621,0.012190203182399273
P,C_NO_H,196,U_kl,48,0.0025441037214477547,0.001075240783393383,0.005190426018089056
P,C_NO_H,196,clipped_grad_norm,48,0.0033882572897709906,0.0006120234029367566,0.012257575988769531
P,C_NO_H,196,fit_ce,48,0.0002785706134697345,3.5762073821388185e-05,0.001292071770876646
P,C_NO_H,196,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,196,grad_norm,48,0.003388257294621629,0.0006120234029367566,0.012257575988769531
P,C_NO_H,196,native_ce,48,0.00026529325759838684,3.390240453882143e-05,0.0011630345834419131
P,C_NO_H,196,update_norm,48,0.016679538355674595,0.005593695677816868,0.03744287043809891
P,C_NO_H,196,weighted_U_gradient_norm,48,0.0012076328075636411,0.0004434668808244169,0.0032870701979845762
P,C_NO_H,196,weighted_fit_gradient_norm,48,0.0025419634360635732,0.0003438204003032297,0.008652850985527039
P,C_NO_H,196,weighted_native_gradient_norm,48,0.001658977280385443,0.0003469318908173591,0.008434455841779709
P,C_NO_H,197,CE_U_cosine,46,-0.14920830182571407,-0.4730145505983454,0.10594166495436955
P,C_NO_H,197,CE_gradient_norm,46,0.003268552079806914,0.0006137487362138927,0.011314384639263153
P,C_NO_H,197,U_kl,48,0.0025484472474393747,0.0010779452277347445,0.00518622063100338
P,C_NO_H,197,clipped_grad_norm,48,0.003452452005149098,0.0006478279246948659,0.011473930440843105
P,C_NO_H,197,fit_ce,48,0.000281573615287319,3.344934884808026e-05,0.0013555125333368778
P,C_NO_H,197,fit_index,48,2.6875,1,4
P,C_NO_H,197,grad_norm,48,0.003452451990597183,0.0006478279246948659,0.01147393137216568
P,C_NO_H,197,native_ce,48,0.0002650219749587753,3.378320616320707e-05,0.0011593898525461555
P,C_NO_H,197,update_norm,48,0.016694112758462627,0.005512738600373268,0.03767925500869751
P,C_NO_H,197,weighted_U_gradient_norm,48,0.0013465064936705555,0.000431565276812762,0.003949236124753952
P,C_NO_H,197,weighted_fit_gradient_norm,48,0.0026325506423745537,0.0002840746019501239,0.00973256304860115
P,C_NO_H,197,weighted_native_gradient_norm,48,0.001709835315826543,0.0003604567318689078,0.008891398087143898
P,C_NO_H,198,CE_U_cosine,46,-0.15366857623246807,-0.4641836711196257,0.08058751094935028
P,C_NO_H,198,CE_gradient_norm,46,0.004059618187096456,0.0008818208007141948,0.030031895264983177
P,C_NO_H,198,U_kl,48,0.0025510888638867377,0.0010727359913289547,0.005183509550988674
P,C_NO_H,198,clipped_grad_norm,48,0.004168926288305859,0.0008124859887175262,0.03016149066388607
P,C_NO_H,198,fit_ce,48,0.0002771049166009713,4.2532814404694363e-05,0.0015092015964910388
P,C_NO_H,198,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,198,grad_norm,48,0.004168926381680649,0.0008124859305098653,0.03016149066388607
P,C_NO_H,198,native_ce,48,0.00026424572714252764,3.3878568501677364e-05,0.0011516725644469261
P,C_NO_H,198,update_norm,48,0.01670657956856303,0.005503243766725063,0.038144104182720184
P,C_NO_H,198,weighted_U_gradient_norm,48,0.0013056221105216537,0.00041339866584166884,0.003944206051528454
P,C_NO_H,198,weighted_fit_gradient_norm,48,0.0030746655817589876,0.0007070570718497038,0.02507907897233963
P,C_NO_H,198,weighted_native_gradient_norm,48,0.0017393952184647787,0.00035739620216190815,0.009020942263305187
P,C_NO_H,199,CE_U_cosine,46,-0.1435666147594381,-0.4238093591754809,0.0658958044133589
P,C_NO_H,199,CE_gradient_norm,46,0.0034519697288962325,0.0008006304851733148,0.01262778788805008
P,C_NO_H,199,U_kl,48,0.002550458120822441,0.0010775395203381777,0.005166173912584782
P,C_NO_H,199,clipped_grad_norm,48,0.0036034389413543977,0.0007841226179152727,0.012645157985389233
P,C_NO_H,199,fit_ce,48,0.0002787432076729601,7.156195351853967e-05,0.0011068660533055663
P,C_NO_H,199,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,199,grad_norm,48,0.0036034388928480134,0.0007841226179152727,0.012645157054066658
P,C_NO_H,199,native_ce,48,0.0002624215772660439,3.399776323931292e-05,0.0011460910318419337
P,C_NO_H,199,update_norm,48,0.016730954870581627,0.00587058998644352,0.038243476301431656
P,C_NO_H,199,weighted_U_gradient_norm,48,0.00129957742804739,0.0003600528580136597,0.004838635213673115
P,C_NO_H,199,weighted_fit_gradient_norm,48,0.0026660582055531754,0.0007096492336131632,0.00849874783307314
P,C_NO_H,199,weighted_native_gradient_norm,48,0.0016010045116369536,0.00034583162050694227,0.006155608221888542
P,C_NO_H,200,CE_U_cosine,46,-0.15911794148493585,-0.465752219873977,0.0894663894126489
P,C_NO_H,200,CE_gradient_norm,46,0.0031530495831722637,0.0005498434766195714,0.009454568848013878
P,C_NO_H,200,U_kl,48,0.002558620008737004,0.001082071685232222,0.005171636119484901
P,C_NO_H,200,clipped_grad_norm,48,0.003298961256708329,0.0006093311822041869,0.009570143185555935
P,C_NO_H,200,fit_ce,48,0.0002743512729921349,3.5905115510104224e-05,0.0012655631871894002
P,C_NO_H,200,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,200,grad_norm,48,0.003298961278536202,0.0006093311822041869,0.00957014225423336
P,C_NO_H,200,native_ce,48,0.00026119281354416063,3.383088551345281e-05,0.0011386765399947762
P,C_NO_H,200,update_norm,48,0.016738640348194167,0.005693517625331879,0.03870728611946106
P,C_NO_H,200,weighted_U_gradient_norm,48,0.0013378582668034749,0.0003558086173143238,0.004067605827003717
P,C_NO_H,200,weighted_fit_gradient_norm,48,0.0024779686755209696,0.00031578808557242155,0.008096705190837383
P,C_NO_H,200,weighted_native_gradient_norm,48,0.001613320505687928,0.00035697099519893527,0.005681361071765423
P,C_NO_H,201,CE_U_cosine,46,-0.1278376106673568,-0.48545640676475393,0.07982530434329507
P,C_NO_H,201,CE_gradient_norm,46,0.0037356110165685254,0.0006332153570838273,0.019378339871764183
P,C_NO_H,201,U_kl,48,0.0025667329415834197,0.0010973361786454916,0.005182323511689901
P,C_NO_H,201,clipped_grad_norm,48,0.00393174467656839,0.0006752912886440754,0.01934726908802986
P,C_NO_H,201,fit_ce,48,0.00027677428200452897,3.3282463846262544e-05,0.0013214944628998637
P,C_NO_H,201,fit_index,48,2.6875,1,4
P,C_NO_H,201,grad_norm,48,0.003931744686269667,0.0006752912886440754,0.01934726908802986
P,C_NO_H,201,native_ce,48,0.0002605118789536694,3.3997766877291724e-05,0.0011331939604133368
P,C_NO_H,201,update_norm,48,0.016749974340200424,0.005619415547698736,0.03899990767240524
P,C_NO_H,201,weighted_U_gradient_norm,48,0.0013673399953404441,0.00034646259155124426,0.005258806515485048
P,C_NO_H,201,weighted_fit_gradient_norm,48,0.0027623054587214333,0.00031045955256558955,0.009583614766597748
P,C_NO_H,201,weighted_native_gradient_norm,48,0.001960037901881151,0.0003477696736808866,0.019667908549308777
P,C_NO_H,202,CE_U_cosine,46,-0.14810362520879025,-0.47780032879419726,0.08083229634016414
P,C_NO_H,202,CE_gradient_norm,46,0.0041752811116368875,0.0009004884632304311,0.02624046802520752
P,C_NO_H,202,U_kl,48,0.0025725308902716884,0.0010982875246554613,0.0052023655734956264
P,C_NO_H,202,clipped_grad_norm,48,0.0043167422130257664,0.0008329300326295197,0.02615991421043873
P,C_NO_H,202,fit_ce,48,0.00027227013250315696,4.246129174134694e-05,0.0014749267138540745
P,C_NO_H,202,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,202,grad_norm,48,0.004316742176645978,0.0008329299162141979,0.02615991421043873
P,C_NO_H,202,native_ce,48,0.00025964001785420504,3.414081220398657e-05,0.0011250199750065804
P,C_NO_H,202,update_norm,48,0.016740973621684436,0.005633892957121134,0.03952431678771973
P,C_NO_H,202,weighted_U_gradient_norm,48,0.0013451097838697024,0.0003770800249185413,0.005856464616954327
P,C_NO_H,202,weighted_fit_gradient_norm,48,0.002929823228138654,0.0006928129587322474,0.015381444245576859
P,C_NO_H,202,weighted_native_gradient_norm,48,0.001995881911473892,0.00035804606159217656,0.01148282177746296
P,C_NO_H,203,CE_U_cosine,46,-0.1370054505544358,-0.4469922664021635,0.10396370700529411
P,C_NO_H,203,CE_gradient_norm,46,0.003401789437149368,0.0007550193695351481,0.011940985918045044
P,C_NO_H,203,U_kl,48,0.0025768458896588222,0.0011151175713166595,0.005201755091547966
P,C_NO_H,203,clipped_grad_norm,48,0.0035818625098424186,0.0007524411776103079,0.011968331411480904
P,C_NO_H,203,fit_ce,48,0.00027433149443822913,7.091301813488826e-05,0.0010800937889143825
P,C_NO_H,203,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,203,grad_norm,48,0.0035818625110550784,0.000752441119402647,0.011968330480158329
P,C_NO_H,203,native_ce,48,0.00025796170067830343,3.397392720216885e-05,0.00111842539627105
P,C_NO_H,203,update_norm,48,0.0167503448901698,0.005989437457174063,0.03955436125397682
P,C_NO_H,203,weighted_U_gradient_norm,48,0.0013863264242293856,0.0003096770669799298,0.005816464778035879
P,C_NO_H,203,weighted_fit_gradient_norm,48,0.0027261114458572897,0.0006876696716062725,0.012139808386564255
P,C_NO_H,203,weighted_native_gradient_norm,48,0.0016096590631301904,0.00036357127828523517,0.007885009050369263
P,C_NO_H,204,CE_U_cosine,46,-0.1424222436149317,-0.4558963019886119,0.09126509104757395
P,C_NO_H,204,CE_gradient_norm,46,0.0034901027215907916,0.0005557644763030112,0.014725062064826488
P,C_NO_H,204,U_kl,48,0.002582476576208137,0.0011260842438787222,0.005199638195335865
P,C_NO_H,204,clipped_grad_norm,48,0.0037002400786150247,0.0005888516316190362,0.014757202938199043
P,C_NO_H,204,fit_ce,48,0.0002705951189151771,3.621504583861679e-05,0.0012354041682556272
P,C_NO_H,204,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,204,grad_norm,48,0.0037002400761897056,0.0005888516316190362,0.014757202006876469
P,C_NO_H,204,native_ce,48,0.00025672542695550266,3.416465551708825e-05,0.0011125780874863267
P,C_NO_H,204,update_norm,48,0.016740507863384362,0.005826081149280071,0.03996545448899269
P,C_NO_H,204,weighted_U_gradient_norm,48,0.001403363631349445,0.000322749896440655,0.0069494908675551414
P,C_NO_H,204,weighted_fit_gradient_norm,48,0.002812774927709446,0.0003140372864436358,0.013918275013566017
P,C_NO_H,204,weighted_native_gradient_norm,48,0.0016815555888266924,0.0003596064052544534,0.009702339768409729
P,C_NO_H,205,CE_U_cosine,46,-0.12123254101570324,-0.46767529674271113,0.22478129258819746
P,C_NO_H,205,CE_gradient_norm,46,0.003499255149939057,0.0006698791985400021,0.020321037620306015
P,C_NO_H,205,U_kl,48,0.0025870438087925627,0.001122704241424799,0.005210918374359608
P,C_NO_H,205,clipped_grad_norm,48,0.003699985484369487,0.0007323608151637018,0.020263036713004112
P,C_NO_H,205,fit_ce,48,0.000272240518597755,3.3330146834487095e-05,0.0012928096111863852
P,C_NO_H,205,fit_index,48,2.6875,1,4
P,C_NO_H,205,grad_norm,48,0.0036999854722428913,0.0007323608151637018,0.020263034850358963
P,C_NO_H,205,native_ce,48,0.00025544894204661733,3.399777415324934e-05,0.0011045566061511636
P,C_NO_H,205,update_norm,48,0.01674043056361067,0.005755764432251453,0.04014516621828079
P,C_NO_H,205,weighted_U_gradient_norm,48,0.0013250474991461185,0.0003927928046323359,0.004586504306644201
P,C_NO_H,205,weighted_fit_gradient_norm,48,0.002760225092060864,0.00031480309553444386,0.014550287276506424
P,C_NO_H,205,weighted_native_gradient_norm,48,0.0017029488759969051,0.000379733246518299,0.011249181814491749
P,C_NO_H,206,CE_U_cosine,46,-0.15571850563681883,-0.3931877685382119,0.12927436148888416
P,C_NO_H,206,CE_gradient_norm,46,0.003392646163853857,0.0009522190666757524,0.01461698953062296
P,C_NO_H,206,U_kl,48,0.0025918099393796488,0.0011186671908944845,0.005193446762859821
P,C_NO_H,206,clipped_grad_norm,48,0.003559198279011374,0.0009042382007464767,0.014569460414350033
P,C_NO_H,206,fit_ce,48,0.0002665437262597455,4.2723535443656147e-05,0.0014393794117495418
P,C_NO_H,206,fit_index,48,2.3333333333333335,1,4
P,C_NO_H,206,grad_norm,48,0.0035591982741607353,0.0009042382007464767,0.014569459483027458
P,C_NO_H,206,native_ce,48,0.0002541654813133694,3.4164659155067056e-05,0.0011003228137269616
P,C_NO_H,206,update_norm,48,0.016721630168224994,0.005759720224887133,0.04056282714009285
P,C_NO_H,206,weighted_U_gradient_norm,48,0.0013232588365402382,0.00026995426742359996,0.005454417318105698
P,C_NO_H,206,weighted_fit_gradient_norm,48,0.0026564022870540307,0.0007268668268807232,0.014916001819074154
P,C_NO_H,206,weighted_native_gradient_norm,48,0.0015769835269262937,0.0003850747598335147,0.00635672127828002
P,C_NO_H,207,CE_U_cosine,46,-0.12968758984876677,-0.47960054391441675,0.17035538231440644
P,C_NO_H,207,CE_gradient_norm,46,0.0033499567842860097,0.0007907716208137572,0.012863539159297943
P,C_NO_H,207,U_kl,48,0.0025971767342222543,0.0011251503601670265,0.005197685211896896
P,C_NO_H,207,clipped_grad_norm,48,0.003510809796959317,0.0007732264930382371,0.012972193770110607
P,C_NO_H,207,fit_ce,48,0.0002689776089634203,7.078057387843728e-05,0.0010538337519392371
P,C_NO_H,207,fit_index,48,2.6458333333333335,1,4
P,C_NO_H,207,grad_norm,48,0.003510809775131444,0.0007732264930382371,0.012972193770110607
P,C_NO_H,207,native_ce,48,0.0002526371039645407,3.402161382837221e-05,0.0010933390585705638
P,C_NO_H,207,update_norm,48,0.016721764230169356,0.006106488406658173,0.04063049331307411
P,C_NO_H,207,weighted_U_gradient_norm,48,0.001343956719817167,0.00030956437694840133,0.0032723110634833574
