cohort,track,prefix,role,stratum,strict_role,candidate,control,mode,control_mode,metric,paired_inputs,paired_edits,source_images,patients,delta,ci_low,ci_high,input_delta_micro,image_cluster_delta,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,sensitivity_scope,bootstrap_draws,bootstrap_seed
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,6,6,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
OLD_STAGE3_COMMON7,A,0,native,T0,EDIT_TARGET,W01,W1,FORCED_ON,FORCED_ON,fpr,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,R0,R0,semantic,21,15,7,UNKNOWN,0.26666666666666666,0.06666666666666667,0.5,0.38095238095238093,0.36462585034013606,0.09523809523809523,0.6503401360544218,0.23333333333333334,0.36363636363636365,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,R0,R0,base_correct_damage,20,15,6,UNKNOWN,-0.23333333333333334,-0.4666666666666667,-0.06666666666666667,-0.35,-0.2587301587301587,-0.48095238095238096,-0.047619047619047616,-0.3181818181818182,-0.23076923076923078,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,R0,R0,base_wrong_became_correct,1,1,1,UNKNOWN,1.0,,,1.0,1.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,R0,R0,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,R0,R0,fpr,21,15,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,semantic,21,15,7,UNKNOWN,0.3333333333333333,0.13333333333333333,0.6,0.47619047619047616,0.4598639455782313,0.20816326530612242,0.7074829931972788,0.3333333333333333,0.45454545454545453,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,20,15,6,UNKNOWN,-0.3333333333333333,-0.6,-0.13333333333333333,-0.45,-0.3698412698412698,-0.5920634920634921,-0.14285714285714285,-0.45454545454545453,-0.3076923076923077,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,1,1,1,UNKNOWN,1.0,,,1.0,1.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,fpr,21,15,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,R0,R0,semantic,21,15,7,UNKNOWN,0.03333333333333333,0.0,0.1,0.047619047619047616,0.14285714285714285,0.0,0.42857142857142855,0.0,0.07142857142857142,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,R0,R0,base_correct_damage,20,15,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,R0,R0,base_wrong_became_correct,1,1,1,UNKNOWN,1.0,,,1.0,1.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,R0,R0,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,R0,R0,fpr,21,15,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,semantic,21,15,7,UNKNOWN,0.03333333333333333,0.0,0.1,0.047619047619047616,0.14285714285714285,0.0,0.42857142857142855,0.0,0.07142857142857142,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_correct_damage,20,15,6,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_became_correct,1,1,1,UNKNOWN,1.0,,,1.0,1.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,base_wrong_changed,1,1,1,UNKNOWN,0.0,,,0.0,0.0,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,H,STRICT_BASE,W01,W1,FORCED_ON,FORCED_ON,fpr,21,15,7,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,R0,R0,semantic,216,16,41,UNKNOWN,0.18887362637362637,0.10232657967032968,0.28709649725274716,0.18518518518518517,0.18751451800232288,0.12104892566782811,0.2591194831591173,0.17656822344322345,0.2004349816849817,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,R0,R0,base_correct_damage,145,16,34,UNKNOWN,-0.25971771284271283,-0.3715573142135642,-0.16359538465007217,-0.27586206896551724,-0.3220588235294118,-0.4349798669467787,-0.21141281512605045,-0.2767113095238095,-0.24279852092352092,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,R0,R0,base_wrong_became_correct,71,16,20,UNKNOWN,0.006696428571428572,-0.04285714285714286,0.05670758928571413,0.0,0.009523809523809523,-0.02142857142857143,0.05,-0.005803571428571429,0.015625,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,R0,R0,base_wrong_changed,71,16,20,UNKNOWN,-0.41688988095238094,-0.5718024553571428,-0.2703125,-0.36619718309859156,-0.2608333333333333,-0.38821428571428573,-0.14165476190476206,-0.48288690476190477,-0.3734375,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,R0,R0,fpr,216,16,41,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,semantic,216,16,41,UNKNOWN,0.2132554945054945,0.11778846153846154,0.3169642857142857,0.20833333333333334,0.20970770421989934,0.1375137921022067,0.2868278164924506,0.19831730769230768,0.22722069597069597,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_correct_damage,145,16,34,UNKNOWN,-0.29806998556998554,-0.4105127164502164,-0.19456146284271283,-0.31724137931034485,-0.35694444444444445,-0.471968370681606,-0.24376633986928106,-0.3163149350649351,-0.28115079365079365,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_became_correct,71,16,20,UNKNOWN,-0.008928571428571428,-0.06786830357142858,0.05,-0.014084507042253521,0.0023809523809523807,-0.02857142857142857,0.04523809523809523,-0.02663690476190476,0.008779761904761905,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,base_wrong_changed,71,16,20,UNKNOWN,-0.4429315476190476,-0.59078125,-0.3023065476190476,-0.39436619718309857,-0.2804761904761905,-0.409047619047619,-0.15833333333333333,-0.5089285714285714,-0.39947916666666666,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W0,FORCED_ON,FORCED_ON,fpr,216,16,41,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W1,R0,R0,semantic,216,16,41,UNKNOWN,-0.009615384615384606,-0.03228021978021976,0.013049450549450552,-0.009259259259259259,-0.004297328687572589,-0.028106852497096397,0.01707317073170732,-0.014480311355311352,-0.0003434065934065887,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W1,R0,R0,v4_primary,0,0,0,UNKNOWN,,,,,,,,,,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W1,R0,R0,base_correct_damage,145,16,34,UNKNOWN,0.025426136363636366,0.005681818181818182,0.048863636363636366,0.027586206896551724,0.016946778711484593,0.0,0.04215686274509804,0.015178571428571428,0.027804834054834054,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W1,R0,R0,base_wrong_became_correct,71,16,20,UNKNOWN,0.0234375,0.0,0.0625,0.028169014084507043,0.075,0.0,0.2,0.0078125,0.028645833333333332,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W1,R0,R0,base_wrong_changed,71,16,20,UNKNOWN,0.05208333333333333,0.0,0.109375,0.04225352112676056,0.08047619047619048,-0.005714285714285716,0.20428571428571426,0.03125,0.0662202380952381,shared probe-source image; not independent patient proof,10000,20260908
SLAKE_STAGE2_BANK16,A,0,calibration,U,STRICT_BASE,W01,W1,R0,R0,fpr,216,16,41,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shared probe-source image; not independent patient proof,10000,20260908
